0,4,0.0101,1.0
0,2,0.1612,1.0
0,2,0.07809,1.0
0,4,0.0303,1.0
0,2,0.002519,1.0
0,1,0.01064,1.0
0,0,0.005435,1.0
0,3,0.3827,1.0
0,4,0.0404,1.0
0,3,0.02469,1.0
0,0,0.04891,1.0
0,2,0.002519,1.0
0,4,0.101,1.0
0,1,0.02128,1.0
0,0,0.0163,1.0
0,1,0.06383,1.0
0,4,0.0101,1.0
0,0,0.005435,1.0
0,2,0.002519,1.0
0,4,0.0303,1.0
0,2,0.005038,1.0
0,1,0.01064,1.0
0,4,0.0101,1.0
0,0,0.7554,1.0
0,1,0.01064,1.0
0,2,0.002519,1.0
0,3,0.02469,1.0
0,0,0.005435,1.0
0,1,0.02128,1.0
0,0,0.0163,1.0
0,1,0.03191,1.0
0,3,0.04938,1.0
0,1,0.08511,1.0
0,0,0.005435,1.0
0,0,0.005435,1.0
0,3,0.03704,1.0
0,4,0.05051,1.0
0,3,0.03704,1.0
0,1,0.01064,1.0
0,2,0.002519,1.0
0,4,0.1616,1.0
0,1,0.04255,1.0
0,2,0.002519,1.0
0,3,0.02469,1.0
0,0,0.03261,1.0
0,3,0.1358,1.0
0,1,0.01064,1.0
0,4,0.4242,1.0
0,0,0.005435,1.0
0,3,0.04938,1.0
0,0,0.02174,1.0
0,4,0.0404,1.0
0,2,0.01763,1.0
0,3,0.1358,1.0
0,3,0.01235,1.0
0,2,0.005038,1.0
0,0,0.01087,1.0
0,1,0.02128,1.0
0,4,0.05051,1.0
0,0,0.04348,1.0
0,3,0.02469,1.0
0,1,0.01064,1.0
0,0,0.0163,1.0
0,4,0.0101,1.0
0,3,0.02469,1.0
0,1,0.6277,1.0
0,2,0.01008,1.0
0,0,0.005435,1.0
0,4,0.0101,1.0
0,1,0.01064,1.0
0,2,0.7078,1.0
0,3,0.03704,1.0
0,1,0.01064,1.0
0,4,0.0202,1.0
1,4,0.0101,1.0
1,2,0.01008,1.0
1,2,0.9849,1.0
1,0,0.005435,1.0
1,3,0.01235,1.0
1,1,0.01064,1.0
1,4,0.09091,1.0
1,0,0.1087,1.0
1,3,0.01235,1.0
1,4,0.0101,1.0
1,3,0.08642,1.0
1,1,0.1383,1.0
1,3,0.06173,1.0
1,4,0.0101,1.0
1,0,0.01087,1.0
1,3,0.02469,1.0
1,1,0.01064,1.0
1,4,0.5657,1.0
1,4,0.0101,1.0
1,0,0.01087,1.0
1,3,0.07407,1.0
1,3,0.01235,1.0
1,4,0.0404,1.0
1,3,0.6543,1.0
1,1,0.01064,1.0
1,0,0.005435,1.0
1,3,0.01235,1.0
1,4,0.0101,1.0
1,0,0.02174,1.0
1,4,0.0303,1.0
1,1,0.01064,1.0
1,2,0.005038,1.0
1,1,0.05319,1.0
1,0,0.01087,1.0
1,0,0.03261,1.0
1,1,0.05319,1.0
1,4,0.0101,1.0
1,0,0.5924,1.0
1,1,0.01064,1.0
1,3,0.01235,1.0
1,1,0.01064,1.0
1,4,0.1515,1.0
1,3,0.03704,1.0
1,0,0.0163,1.0
1,1,0.01064,1.0
1,0,0.1196,1.0
1,0,0.005435,1.0
1,4,0.0202,1.0
1,1,0.03191,1.0
1,4,0.0303,1.0
1,1,0.02128,1.0
1,0,0.04348,1.0
1,0,0.0163,1.0
1,1,0.01064,1.0
1,4,0.0101,1.0
1,1,0.617,1.0
2,2,0.7355,1.0
2,4,0.0101,1.0
2,4,0.0303,1.0
2,2,0.002519,1.0
2,0,0.005435,1.0
2,1,0.01064,1.0
2,3,0.01235,1.0
2,4,0.0101,1.0
2,2,0.1814,1.0
2,1,0.02128,1.0
2,3,0.03704,1.0
2,1,0.03191,1.0
2,4,0.0101,1.0
2,0,0.4457,1.0
2,2,0.002519,1.0
2,4,0.0202,1.0
2,2,0.007557,1.0
2,1,0.03191,1.0
2,4,0.0101,1.0
2,1,0.01064,1.0
2,4,0.0202,1.0
2,3,0.2716,1.0
2,0,0.005435,1.0
2,0,0.03261,1.0
2,2,0.005038,1.0
2,3,0.03704,1.0
2,0,0.005435,1.0
2,2,0.002519,1.0
2,1,0.03191,1.0
2,4,0.4848,1.0
2,2,0.002519,1.0
2,3,0.01235,1.0
2,0,0.0163,1.0
2,2,0.002519,1.0
2,4,0.0404,1.0
2,3,0.1481,1.0
2,1,0.09574,1.0
2,3,0.02469,1.0
2,2,0.002519,1.0
2,0,0.01087,1.0
2,1,0.01064,1.0
2,2,0.002519,1.0
2,4,0.0202,1.0
2,2,0.002519,1.0
2,0,0.1033,1.0
2,0,0.02174,1.0
2,0,0.01087,1.0
2,3,0.01235,1.0
2,1,0.5106,1.0
2,2,0.03526,1.0
2,1,0.01064,1.0
2,4,0.2121,1.0
2,1,0.03191,1.0
2,2,0.002519,1.0
2,2,0.002519,1.0
2,0,0.02174,1.0
2,3,0.04938,1.0
2,4,0.0404,1.0
2,1,0.1702,1.0
2,0,0.005435,1.0
2,2,0.005038,1.0
2,3,0.03704,1.0
2,0,0.005435,1.0
2,0,0.04891,1.0
2,3,0.01235,1.0
2,4,0.0202,1.0
2,3,0.01235,1.0
2,0,0.2391,1.0
2,2,0.002519,1.0
2,3,0.01235,1.0
2,1,0.02128,1.0
2,0,0.01087,1.0
2,1,0.01064,1.0
2,3,0.04938,1.0
2,4,0.05051,1.0
2,0,0.01087,1.0
2,4,0.0202,1.0
2,3,0.2716,1.0
2,2,0.002519,1.0
3,4,0.0101,1.0
3,2,0.9924,1.0
3,4,0.0303,1.0
3,2,0.005038,1.0
3,1,0.01064,1.0
3,4,0.06061,1.0
3,0,0.03804,1.0
3,1,0.03191,1.0
3,3,0.08642,1.0
3,1,0.01064,1.0
3,3,0.5679,1.0
3,3,0.03704,1.0
3,0,0.005435,1.0
3,1,0.01064,1.0
3,4,0.0303,1.0
3,1,0.02128,1.0
3,3,0.01235,1.0
3,4,0.0101,1.0
3,0,0.01087,1.0
3,3,0.01235,1.0
3,4,0.6869,1.0
3,0,0.01087,1.0
3,4,0.0101,1.0
3,3,0.03704,1.0
3,0,0.005435,1.0
3,3,0.1852,1.0
3,4,0.0202,1.0
3,3,0.01235,1.0
3,0,0.01087,1.0
3,1,0.01064,1.0
3,4,0.1111,1.0
3,1,0.01064,1.0
3,3,0.01235,1.0
3,0,0.02174,1.0
3,1,0.01064,1.0
3,4,0.0202,1.0
3,0,0.0163,1.0
3,0,0.1467,1.0
3,0,0.04348,1.0
3,2,0.002519,1.0
3,0,0.02174,1.0
3,1,0.01064,1.0
3,3,0.01235,1.0
3,0,0.005435,1.0
3,1,0.5532,1.0
3,1,0.02128,1.0
3,0,0.005435,1.0
3,1,0.01064,1.0
3,0,0.01087,1.0
3,0,0.5,1.0
3,1,0.05319,1.0
3,4,0.0101,1.0
3,0,0.02174,1.0
3,0,0.02174,1.0
3,1,0.1915,1.0
3,1,0.03191,1.0
3,3,0.02469,1.0
3,0,0.1033,1.0
3,1,0.01064,1.0
4,4,0.2929,1.0
4,1,0.01064,1.0
4,2,0.002519,1.0
4,3,0.3951,1.0
4,4,0.0101,1.0
4,2,0.002519,1.0
4,4,0.0202,1.0
4,2,0.007557,1.0
4,4,0.0101,1.0
4,1,0.01064,1.0
4,0,0.005435,1.0
4,2,0.007557,1.0
4,3,0.02469,1.0
4,3,0.01235,1.0
4,4,0.1818,1.0
4,1,0.01064,1.0
4,0,0.005435,1.0
4,1,0.03191,1.0
4,0,0.005435,1.0
4,3,0.06173,1.0
4,1,0.4149,1.0
4,2,0.002519,1.0
4,0,0.01087,1.0
4,0,0.01087,1.0
4,2,0.002519,1.0
4,4,0.0202,1.0
4,4,0.0303,1.0
4,1,0.04255,1.0
4,2,0.002519,1.0
4,0,0.01087,1.0
4,3,0.1111,1.0
4,2,0.005038,1.0
4,3,0.08642,1.0
4,3,0.07407,1.0
4,4,0.0202,1.0
4,1,0.04255,1.0
4,4,0.0303,1.0
4,1,0.01064,1.0
4,2,0.002519,1.0
4,0,0.02717,1.0
4,3,0.04938,1.0
4,1,0.04255,1.0
4,0,0.005435,1.0
4,0,0.02717,1.0
4,4,0.0303,1.0
4,1,0.02128,1.0
4,3,0.02469,1.0
4,1,0.02128,1.0
4,2,0.002519,1.0
4,4,0.0101,1.0
4,4,0.0101,1.0
4,1,0.01064,1.0
4,0,0.7554,1.0
4,4,0.0303,1.0
4,1,0.01064,1.0
4,0,0.03804,1.0
4,4,0.0202,1.0
4,2,0.002519,1.0
4,4,0.0101,1.0
4,2,0.005038,1.0
4,1,0.266,1.0
4,0,0.0163,1.0
4,1,0.01064,1.0
4,4,0.0101,1.0
4,3,0.03704,1.0
4,0,0.02174,1.0
4,4,0.1818,1.0
4,0,0.005435,1.0
4,2,0.002519,1.0
4,3,0.04938,1.0
4,4,0.06061,1.0
4,1,0.03191,1.0
4,3,0.01235,1.0
4,2,0.005038,1.0
4,0,0.04348,1.0
4,4,0.0101,1.0
4,2,0.1159,1.0
4,4,0.0101,1.0
4,0,0.005435,1.0
4,2,0.8287,1.0
4,3,0.06173,1.0
4,0,0.005435,1.0
4,2,0.002519,1.0
4,1,0.01064,1.0
5,3,0.07407,1.0
5,4,0.0404,1.0
5,0,0.005435,1.0
5,3,0.08642,1.0
5,0,0.005435,1.0
5,4,0.697,1.0
5,1,0.02128,1.0
5,2,0.002519,1.0
5,0,0.02174,1.0
5,3,0.4938,1.0
5,1,0.01064,1.0
5,4,0.08081,1.0
5,2,0.007557,1.0
5,3,0.09877,1.0
5,4,0.0202,1.0
5,0,0.03804,1.0
5,3,0.02469,1.0
5,0,0.005435,1.0
5,0,0.005435,1.0
5,1,0.6489,1.0
5,0,0.01087,1.0
5,3,0.1605,1.0
5,4,0.0101,1.0
5,1,0.1596,1.0
5,1,0.03191,1.0
5,0,0.04891,1.0
5,3,0.01235,1.0
5,0,0.05435,1.0
5,0,0.02174,1.0
5,3,0.01235,1.0
5,1,0.01064,1.0
5,1,0.1064,1.0
5,0,0.0163,1.0
5,4,0.0202,1.0
5,3,0.03704,1.0
5,4,0.0101,1.0
5,0,0.7663,1.0
5,1,0.01064,1.0
5,4,0.1212,1.0
5,2,0.9899,1.0
6,3,0.3827,1.0
6,1,0.01064,1.0
6,2,0.007557,1.0
6,1,0.6596,1.0
6,3,0.01235,1.0
6,2,0.005038,1.0
6,3,0.07407,1.0
6,2,0.005038,1.0
6,3,0.1358,1.0
6,3,0.03704,1.0
6,4,0.5758,1.0
6,3,0.1605,1.0
6,3,0.08642,1.0
6,2,0.01008,1.0
6,4,0.3232,1.0
6,3,0.01235,1.0
6,1,0.2447,1.0
6,3,0.02469,1.0
6,2,0.007557,1.0
6,3,0.02469,1.0
6,2,0.002519,1.0
6,4,0.0101,1.0
6,3,0.04938,1.0
6,4,0.0101,1.0
6,0,0.9946,1.0
6,0,0.005435,1.0
6,1,0.02128,1.0
6,1,0.03191,1.0
6,1,0.03191,1.0
6,2,0.005038,1.0
6,4,0.08081,1.0
6,2,0.01008,1.0
6,2,0.1839,1.0
6,2,0.7632,1.0
7,2,1.0,1.0
7,1,0.01064,1.0
7,0,1.0,1.0
7,1,0.9894,1.0
7,3,0.01235,1.0
7,3,0.9877,1.0
7,4,1.0,1.0
8,2,1.0,1.0
8,1,0.01064,1.0
8,0,1.0,1.0
8,3,0.01235,1.0
8,1,0.9894,1.0
8,3,0.9877,1.0
8,4,1.0,1.0
9,0,0.6467,1.0
9,0,0.005435,1.0
9,0,0.005435,1.0
9,0,0.005435,1.0
9,4,0.0101,1.0
9,4,0.0202,1.0
9,4,0.0404,1.0
9,4,0.0101,1.0
9,4,0.0202,1.0
9,0,0.005435,1.0
9,1,1.0,1.0
9,3,1.0,1.0
9,0,0.005435,1.0
9,2,1.0,1.0
